,state,year,quater,pincode,registered_users
1747,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396215,52915
1748,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396235,42975
1749,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362520,7231
1750,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362571,4107
1751,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362540,2349
1752,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396220,1084
1753,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362570,360
1754,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396230,208830
1755,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396210,97488
1756,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396215,56396
1757,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396235,45747
1758,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362520,7714
1759,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362571,4360
1760,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362540,2504
1761,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396220,1145
1762,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362570,386
1763,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396230,220980
1764,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396210,103014
1765,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396215,59641
1766,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396235,48364
1767,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362520,8149
1768,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362571,4611
1769,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362540,2642
1770,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396220,1206
1771,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362570,409
1772,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396230,233674
1773,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396210,108872
1774,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396215,63078
1775,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396235,51249
1776,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362520,8564
1777,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362571,4883
1778,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362540,2790
1779,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396220,1269
1780,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362570,428
1781,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396230,246264
1782,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396210,114561
1783,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396215,66595
1784,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396235,53953
1785,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362520,8942
1786,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362571,5114
1787,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362540,2925
1788,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396220,1325
1789,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362570,446
1790,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396230,258320
1791,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396210,120136
1792,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396215,69913
1793,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396235,56631
1794,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362520,9335
1795,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362571,5384
1796,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362540,3057
1797,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396220,1383
1798,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362570,458
1799,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396230,269152
1800,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396210,124984
1801,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396215,72836
1802,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396235,58973
1803,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362520,9700
1804,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362571,5612
1805,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362540,3177
1806,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396220,1447
1807,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362570,483
1808,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396230,280334
1809,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396210,130050
1810,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396215,75883
1811,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396235,61512
1812,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362520,10090
1813,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362571,5845
1814,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362540,3309
1815,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396220,1504
1816,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362570,508
1817,delhi,2018,1,110059,95496
1818,delhi,2018,1,110092,83600
1819,delhi,2018,1,110085,61333
1820,delhi,2018,1,110086,59970
1821,delhi,2018,1,110044,55765
1822,delhi,2018,1,110096,50625
1823,delhi,2018,1,110041,47451
1824,delhi,2018,1,110043,46307
1825,delhi,2018,1,110084,44143
1826,delhi,2018,1,110042,42647
1827,delhi,2018,2,110059,124901
1828,delhi,2018,2,110092,108175
1829,delhi,2018,2,110086,79557
1830,delhi,2018,2,110085,79225
1831,delhi,2018,2,110044,73732
1832,delhi,2018,2,110096,66744
1833,delhi,2018,2,110041,63649
1834,delhi,2018,2,110043,60887
1835,delhi,2018,2,110084,57380
1836,delhi,2018,2,110042,56366
1837,delhi,2018,3,110059,156028
1838,delhi,2018,3,110092,136676
1839,delhi,2018,3,110085,101332
1840,delhi,2018,3,110086,100850
1841,delhi,2018,3,110044,91279
1842,delhi,2018,3,110096,84164
1843,delhi,2018,3,110041,80112
1844,delhi,2018,3,110043,74435
1845,delhi,2018,3,110084,71154
1846,delhi,2018,3,110042,71056
1847,delhi,2018,4,110059,206537
1848,delhi,2018,4,110092,177133
1849,delhi,2018,4,110086,133412
1850,delhi,2018,4,110085,132600
1851,delhi,2018,4,110044,121802
1852,delhi,2018,4,110096,114255
1853,delhi,2018,4,110041,106984
1854,delhi,2018,4,110043,98358
1855,delhi,2018,4,110042,95335
1856,delhi,2018,4,110094,94322
1857,delhi,2019,1,110059,246566
1858,delhi,2019,1,110092,206805
1859,delhi,2019,1,110086,158267
1860,delhi,2019,1,110085,152640
1861,delhi,2019,1,110044,145716
1862,delhi,2019,1,110096,135423
1863,delhi,2019,1,110041,129476
1864,delhi,2019,1,110043,117835
1865,delhi,2019,1,110094,114562
1866,delhi,2019,1,110042,113898
1867,delhi,2019,2,110059,274593
1868,delhi,2019,2,110092,228546
1869,delhi,2019,2,110086,177199
1870,delhi,2019,2,110085,167307
1871,delhi,2019,2,110044,162716
1872,delhi,2019,2,110096,150097
1873,delhi,2019,2,110041,146820
1874,delhi,2019,2,110043,131498
1875,delhi,2019,2,110094,130660
1876,delhi,2019,2,110042,129008
1877,delhi,2019,3,110059,300007
1878,delhi,2019,3,110092,248727
1879,delhi,2019,3,110086,194575
1880,delhi,2019,3,110085,180186
1881,delhi,2019,3,110044,178410
1882,delhi,2019,3,110096,164301
1883,delhi,2019,3,110041,163228
1884,delhi,2019,3,110001,148352
1885,delhi,2019,3,110094,146798
1886,delhi,2019,3,110043,144276
1887,delhi,2019,4,110059,320535
1888,delhi,2019,4,110092,264380
1889,delhi,2019,4,110086,209488
1890,delhi,2019,4,110044,192424
1891,delhi,2019,4,110085,189774
1892,delhi,2019,4,110041,177838
1893,delhi,2019,4,110096,176194
1894,delhi,2019,4,110094,161096
1895,delhi,2019,4,110001,160180
1896,delhi,2019,4,110053,156000
1897,delhi,2020,1,110059,342152
1898,delhi,2020,1,110092,280039
1899,delhi,2020,1,110086,226703
1900,delhi,2020,1,110044,207511
1901,delhi,2020,1,110085,200098
1902,delhi,2020,1,110041,194243
1903,delhi,2020,1,110096,187975
1904,delhi,2020,1,110094,175645
1905,delhi,2020,1,110001,171087
1906,delhi,2020,1,110053,170522
1907,delhi,2020,2,110059,365614
1908,delhi,2020,2,110092,295000
1909,delhi,2020,2,110086,246312
1910,delhi,2020,2,110044,223161
1911,delhi,2020,2,110041,211987
1912,delhi,2020,2,110085,211869
1913,delhi,2020,2,110096,199631
1914,delhi,2020,2,110094,192135
1915,delhi,2020,2,110053,186853
1916,delhi,2020,2,110042,186007
1917,delhi,2020,3,110059,393571
1918,delhi,2020,3,110092,314384
1919,delhi,2020,3,110086,267186
1920,delhi,2020,3,110044,240937
1921,delhi,2020,3,110041,231602
1922,delhi,2020,3,110085,225882
1923,delhi,2020,3,110096,213595
1924,delhi,2020,3,110094,210508
1925,delhi,2020,3,110053,205752
1926,delhi,2020,3,110042,202151
1927,delhi,2020,4,110059,423149
1928,delhi,2020,4,110092,335783
1929,delhi,2020,4,110086,288308
1930,delhi,2020,4,110044,259476
1931,delhi,2020,4,110041,252304
1932,delhi,2020,4,110085,241334
1933,delhi,2020,4,110094,230259
1934,delhi,2020,4,110096,228635
1935,delhi,2020,4,110053,226890
1936,delhi,2020,4,110042,219941
1937,delhi,2021,1,110059,454201
1938,delhi,2021,1,110092,359376
1939,delhi,2021,1,110086,310419
1940,delhi,2021,1,110044,278606
1941,delhi,2021,1,110041,272303
1942,delhi,2021,1,110085,257921
1943,delhi,2021,1,110094,248570
1944,delhi,2021,1,110053,245562
1945,delhi,2021,1,110096,245046
1946,delhi,2021,1,110042,237271
1947,delhi,2021,2,110059,485328
1948,delhi,2021,2,110092,383095
1949,delhi,2021,2,110086,332618
1950,delhi,2021,2,110044,297678
1951,delhi,2021,2,110041,291909
1952,delhi,2021,2,110085,275085
1953,delhi,2021,2,110094,266143
1954,delhi,2021,2,110053,262977
1955,delhi,2021,2,110096,261791
1956,delhi,2021,2,110042,254105
1957,delhi,2021,3,110059,520096
1958,delhi,2021,3,110092,409520
1959,delhi,2021,3,110086,357590
1960,delhi,2021,3,110044,319096
1961,delhi,2021,3,110041,314015
1962,delhi,2021,3,110085,293937
1963,delhi,2021,3,110094,285714
1964,delhi,2021,3,110053,282380
1965,delhi,2021,3,110096,280334
1966,delhi,2021,3,110042,273110
1967,delhi,2021,4,110059,555449
1968,delhi,2021,4,110092,436075
1969,delhi,2021,4,110086,382858
1970,delhi,2021,4,110044,340833
1971,delhi,2021,4,110041,336405
1972,delhi,2021,4,110085,312819
1973,delhi,2021,4,110094,305422
1974,delhi,2021,4,110053,301988
1975,delhi,2021,4,110096,299233
1976,delhi,2021,4,110042,292597
1977,delhi,2022,1,110059,588266
1978,delhi,2022,1,110092,460951
1979,delhi,2022,1,110086,406863
1980,delhi,2022,1,110044,361314
1981,delhi,2022,1,110041,357509
1982,delhi,2022,1,110085,330413
1983,delhi,2022,1,110094,324145
1984,delhi,2022,1,110053,320362
1985,delhi,2022,1,110096,316906
1986,delhi,2022,1,110042,310672
1987,delhi,2022,2,110059,619737
1988,delhi,2022,2,110092,484816
1989,delhi,2022,2,110086,429566
1990,delhi,2022,2,110044,381041
1991,delhi,2022,2,110041,377721
1992,delhi,2022,2,110085,347243
1993,delhi,2022,2,110094,341936
1994,delhi,2022,2,110053,337770
1995,delhi,2022,2,110096,333973
1996,delhi,2022,2,110042,328052
1997,delhi,2022,3,110059,652328
1998,delhi,2022,3,110092,509260
1999,delhi,2022,3,110086,453393
2000,delhi,2022,3,110044,401386
2001,delhi,2022,3,110041,398712
2002,delhi,2022,3,110085,364644
2003,delhi,2022,3,110094,360554
2004,delhi,2022,3,110053,356138
2005,delhi,2022,3,110096,351480
2006,delhi,2022,3,110042,346285
2007,delhi,2022,4,110059,685596
2008,delhi,2022,4,110092,534009
2009,delhi,2022,4,110086,477514
2010,delhi,2022,4,110044,422192
2011,delhi,2022,4,110041,419823
2012,delhi,2022,4,110085,382113
2013,delhi,2022,4,110094,379346
2014,delhi,2022,4,110053,374689
2015,delhi,2022,4,110096,369272
2016,delhi,2022,4,110042,364573
2017,delhi,2023,1,110059,716856
2018,delhi,2023,1,110092,557488
2019,delhi,2023,1,110086,500213
2020,delhi,2023,1,110044,441996
2021,delhi,2023,1,110041,439789
2022,delhi,2023,1,110085,398902
2023,delhi,2023,1,110094,397220
2024,delhi,2023,1,110053,392197
2025,delhi,2023,1,110096,386108
2026,delhi,2023,1,110042,381910
2027,delhi,2023,2,110059,744061
2028,delhi,2023,2,110092,577301
2029,delhi,2023,2,110086,520976
2030,delhi,2023,2,110044,459541
2031,delhi,2023,2,110041,457756
2032,delhi,2023,2,110094,413225
2033,delhi,2023,2,110085,413127
2034,delhi,2023,2,110053,407624
2035,delhi,2023,2,110096,400907
2036,delhi,2023,2,110042,397341
2037,delhi,2023,3,110059,772107
2038,delhi,2023,3,110092,598195
2039,delhi,2023,3,110086,540985
2040,delhi,2023,3,110044,477143
2041,delhi,2023,3,110041,475553
2042,delhi,2023,3,110094,429279
2043,delhi,2023,3,110085,428343
2044,delhi,2023,3,110053,423667
2045,delhi,2023,3,110096,415834
2046,delhi,2023,3,110042,413005
2047,goa,2018,1,403516,6466
2048,goa,2018,1,403601,5251
2049,goa,2018,1,403001,5240
2050,goa,2018,1,403401,5138
2051,goa,2018,1,403802,3850
2052,goa,2018,1,403722,3844
2053,goa,2018,1,403507,3831
2054,goa,2018,1,403521,2841
2055,goa,2018,1,403515,2443
2056,goa,2018,1,403509,2386
2057,goa,2018,2,403516,8301
2058,goa,2018,2,403001,7089
2059,goa,2018,2,403601,6974
2060,goa,2018,2,403401,6685
2061,goa,2018,2,403722,5343
2062,goa,2018,2,403802,5119
2063,goa,2018,2,403507,4991
2064,goa,2018,2,403521,3804
2065,goa,2018,2,403515,3277
2066,goa,2018,2,403509,3077
2067,goa,2018,3,403516,9997
2068,goa,2018,3,403001,8932
2069,goa,2018,3,403601,8721
2070,goa,2018,3,403401,8256
2071,goa,2018,3,403722,7084
2072,goa,2018,3,403802,6453
2073,goa,2018,3,403507,6272
2074,goa,2018,3,403521,4797
2075,goa,2018,3,403515,4153
2076,goa,2018,3,403801,3775
2077,goa,2018,4,403516,12486
2078,goa,2018,4,403001,11471
2079,goa,2018,4,403601,10977
2080,goa,2018,4,403401,10356
2081,goa,2018,4,403722,9148
2082,goa,2018,4,403802,8151
2083,goa,2018,4,403507,7980
2084,goa,2018,4,403521,6106
2085,goa,2018,4,403515,5194
2086,goa,2018,4,403509,4753
2087,goa,2019,1,403516,15021
2088,goa,2019,1,403001,14063
2089,goa,2019,1,403601,13406
2090,goa,2019,1,403401,12431
2091,goa,2019,1,403722,11012
2092,goa,2019,1,403802,9859
2093,goa,2019,1,403507,9777
2094,goa,2019,1,403521,7471
2095,goa,2019,1,403515,6247
2096,goa,2019,1,403512,5763
2097,goa,2019,2,403516,17020
2098,goa,2019,2,403001,16546
2099,goa,2019,2,403601,15906
2100,goa,2019,2,403401,14462
2101,goa,2019,2,403722,12443
2102,goa,2019,2,403802,11642
2103,goa,2019,2,403507,11602
2104,goa,2019,2,403521,8708
2105,goa,2019,2,403515,7164
2106,goa,2019,2,403512,6805
2107,goa,2019,3,403516,19191
2108,goa,2019,3,403001,18952
2109,goa,2019,3,403601,18205
2110,goa,2019,3,403401,16425
2111,goa,2019,3,403722,13795
2112,goa,2019,3,403507,13252
2113,goa,2019,3,403802,13185
2114,goa,2019,3,403521,10022
2115,goa,2019,3,403515,8059
2116,goa,2019,3,403512,7853
2117,goa,2019,4,403516,21230
2118,goa,2019,4,403001,20952
2119,goa,2019,4,403601,20128
2120,goa,2019,4,403401,18284
2121,goa,2019,4,403722,15231
2122,goa,2019,4,403507,14800
2123,goa,2019,4,403802,14490
2124,goa,2019,4,403521,11139
2125,goa,2019,4,403515,8917
2126,goa,2019,4,403512,8854
2127,goa,2020,1,403516,23160
2128,goa,2020,1,403001,22905
2129,goa,2020,1,403601,22252
2130,goa,2020,1,403401,20276
2131,goa,2020,1,403722,16611
2132,goa,2020,1,403507,16487
2133,goa,2020,1,403802,16084
2134,goa,2020,1,403521,12266
2135,goa,2020,1,403512,9989
2136,goa,2020,1,403515,9727
2137,goa,2020,2,403001,24693
2138,goa,2020,2,403601,24596
2139,goa,2020,2,403516,24526
2140,goa,2020,2,403401,22379
2141,goa,2020,2,403507,18333
2142,goa,2020,2,403722,17947
2143,goa,2020,2,403802,17824
2144,goa,2020,2,403521,13409
2145,goa,2020,2,403512,11037
2146,goa,2020,2,403515,10353
2147,goa,2020,3,403601,27208
2148,goa,2020,3,403001,26737
2149,goa,2020,3,403516,26198
2150,goa,2020,3,403401,24797
2151,goa,2020,3,403507,20441
2152,goa,2020,3,403802,19674
2153,goa,2020,3,403722,19552
2154,goa,2020,3,403521,14524
2155,goa,2020,3,403512,12307
2156,goa,2020,3,403515,11111
2157,goa,2020,4,403601,30363
2158,goa,2020,4,403001,29484
2159,goa,2020,4,403516,28745
2160,goa,2020,4,403401,27577
2161,goa,2020,4,403507,22919
2162,goa,2020,4,403802,21866
2163,goa,2020,4,403722,21365
2164,goa,2020,4,403521,16004
2165,goa,2020,4,403512,13802
2166,goa,2020,4,403515,12169
2167,goa,2021,1,403601,32812
2168,goa,2021,1,403001,31639
2169,goa,2021,1,403516,31109
2170,goa,2021,1,403401,29759
2171,goa,2021,1,403507,24789
2172,goa,2021,1,403802,23590
2173,goa,2021,1,403722,23019
2174,goa,2021,1,403521,17278
2175,goa,2021,1,403512,15009
2176,goa,2021,1,403515,13117
2177,goa,2021,2,403601,35016
2178,goa,2021,2,403001,33753
2179,goa,2021,2,403516,33166
2180,goa,2021,2,403401,31770
2181,goa,2021,2,403507,26546
2182,goa,2021,2,403802,25160
2183,goa,2021,2,403722,24578
2184,goa,2021,2,403521,18403
2185,goa,2021,2,403512,16035
2186,goa,2021,2,403515,13992
2187,goa,2021,3,403601,37507
2188,goa,2021,3,403001,36113
2189,goa,2021,3,403516,35395
2190,goa,2021,3,403401,34083
2191,goa,2021,3,403507,28444
2192,goa,2021,3,403802,26955
2193,goa,2021,3,403722,26342
2194,goa,2021,3,403521,19690
2195,goa,2021,3,403512,17249
2196,goa,2021,3,403515,14917
2197,goa,2021,4,403601,39985
2198,goa,2021,4,403001,38489
2199,goa,2021,4,403516,37615
2200,goa,2021,4,403401,36388
2201,goa,2021,4,403507,30339
2202,goa,2021,4,403802,28748
2203,goa,2021,4,403722,28215
2204,goa,2021,4,403521,20963
2205,goa,2021,4,403512,18476
2206,goa,2021,4,403515,15851
2207,goa,2022,1,403601,42284
2208,goa,2022,1,403001,40658
2209,goa,2022,1,403516,39737
2210,goa,2022,1,403401,38530
2211,goa,2022,1,403507,32152
2212,goa,2022,1,403802,30460
2213,goa,2022,1,403722,29946
2214,goa,2022,1,403521,22153
2215,goa,2022,1,403512,19621
2216,goa,2022,1,403515,16746
2217,goa,2022,2,403601,44524
2218,goa,2022,2,403001,42745
2219,goa,2022,2,403516,41711
2220,goa,2022,2,403401,40592
2221,goa,2022,2,403507,33849
2222,goa,2022,2,403802,32057
2223,goa,2022,2,403722,31588
2224,goa,2022,2,403521,23291
2225,goa,2022,2,403512,20688
2226,goa,2022,2,403515,17575
2227,goa,2022,3,403601,46781
2228,goa,2022,3,403001,44871
2229,goa,2022,3,403516,43715
2230,goa,2022,3,403401,42722
2231,goa,2022,3,403507,35584
2232,goa,2022,3,403802,33724
2233,goa,2022,3,403722,33341
2234,goa,2022,3,403521,24473
2235,goa,2022,3,403512,21788
2236,goa,2022,3,403515,18401
2237,goa,2022,4,403601,49007
2238,goa,2022,4,403001,46997
2239,goa,2022,4,403516,45745
2240,goa,2022,4,403401,44729
2241,goa,2022,4,403507,37261
2242,goa,2022,4,403802,35405
2243,goa,2022,4,403722,35057
2244,goa,2022,4,403521,25628
2245,goa,2022,4,403512,22733
2246,goa,2022,4,403515,19246
2247,goa,2023,1,403601,51090
2248,goa,2023,1,403001,49009
2249,goa,2023,1,403516,47604
2250,goa,2023,1,403401,46716
2251,goa,2023,1,403507,38878
2252,goa,2023,1,403802,36991
2253,goa,2023,1,403722,36725
2254,goa,2023,1,403521,26694
2255,goa,2023,1,403512,23734
2256,goa,2023,1,403515,20070
2257,goa,2023,2,403601,52926
2258,goa,2023,2,403001,50691
2259,goa,2023,2,403516,49202
2260,goa,2023,2,403401,48492
2261,goa,2023,2,403507,40331
2262,goa,2023,2,403802,38360
2263,goa,2023,2,403722,38166
2264,goa,2023,2,403521,27648
2265,goa,2023,2,403512,24698
2266,goa,2023,2,403515,20746
2267,goa,2023,3,403601,54900
2268,goa,2023,3,403001,52510
2269,goa,2023,3,403516,51006
2270,goa,2023,3,403401,50416
2271,goa,2023,3,403507,41891
2272,goa,2023,3,403802,39799
2273,goa,2023,3,403722,39670
2274,goa,2023,3,403521,28680
2275,goa,2023,3,403512,25682
2276,goa,2023,3,403515,21511
2277,gujarat,2018,1,395006,72275
2278,gujarat,2018,1,395010,45734
2279,gujarat,2018,1,395004,37825
2280,gujarat,2018,1,382350,32292
2281,gujarat,2018,1,394210,31969
2282,gujarat,2018,1,395003,30787
2283,gujarat,2018,1,382481,25321
2284,gujarat,2018,1,395009,23628
2285,gujarat,2018,1,396191,22824
2286,gujarat,2018,1,382415,22742
2287,gujarat,2018,2,395006,94500
2288,gujarat,2018,2,395010,60175
2289,gujarat,2018,2,395004,49139
2290,gujarat,2018,2,394210,44190
2291,gujarat,2018,2,382350,41644
2292,gujarat,2018,2,395003,40881
2293,gujarat,2018,2,382481,32292
2294,gujarat,2018,2,396191,30464
2295,gujarat,2018,2,395009,30378
2296,gujarat,2018,2,382415,29895
2297,gujarat,2018,3,395006,113391
2298,gujarat,2018,3,395010,73560
2299,gujarat,2018,3,395004,58525
2300,gujarat,2018,3,394210,56563
2301,gujarat,2018,3,395003,50366
2302,gujarat,2018,3,382350,49974
2303,gujarat,2018,3,396191,38490
2304,gujarat,2018,3,382481,38313
2305,gujarat,2018,3,395009,36563
2306,gujarat,2018,3,382415,36510
2307,gujarat,2018,4,395006,135881
2308,gujarat,2018,4,395010,89595
2309,gujarat,2018,4,394210,71909
2310,gujarat,2018,4,395004,69666
2311,gujarat,2018,4,382350,62863
2312,gujarat,2018,4,395003,62164
2313,gujarat,2018,4,382481,50895
2314,gujarat,2018,4,396191,48467
2315,gujarat,2018,4,382415,46926
2316,gujarat,2018,4,395009,44962
2317,gujarat,2019,1,395006,157558
2318,gujarat,2019,1,395010,104683
2319,gujarat,2019,1,394210,86656
2320,gujarat,2019,1,395004,79826
2321,gujarat,2019,1,382350,74106
2322,gujarat,2019,1,395003,73240
2323,gujarat,2019,1,382481,60080
2324,gujarat,2019,1,396191,58289
2325,gujarat,2019,1,382415,56346
2326,gujarat,2019,1,382345,53663
2327,gujarat,2019,2,395006,180042
2328,gujarat,2019,2,395010,117410
2329,gujarat,2019,2,394210,99259
2330,gujarat,2019,2,395004,88490
2331,gujarat,2019,2,382350,83582
2332,gujarat,2019,2,395003,82557
2333,gujarat,2019,2,382481,67372
2334,gujarat,2019,2,396191,66034
2335,gujarat,2019,2,382415,64402
2336,gujarat,2019,2,382345,61531
2337,gujarat,2019,3,395006,198132
2338,gujarat,2019,3,395010,128538
2339,gujarat,2019,3,394210,111163
